AGE,DRIVINGEXPERIENCE,CREDITSCORE,ANNUALMILEAGE,VEHICLEOWNERSHIP,VEHICLEMANUFACTURE,CLAIM
35,10-19y,0.4532321647211416,9000.0,yes,since2015,0
34,10-19y,0.3909750847415919,9000.0,no,before2015,1
17,0-9y,0.4224837334393433,14000.0,yes,before2015,1
26,10-19y,0.4109957752574935,13000.0,yes,before2015,0
28,0-9y,0.4415673710068289,14000.0,yes,before2015,0
38,10-19y,0.5144605261762479,13000.0,yes,before2015,0
56,20-29y,0.5205575389298718,8000.0,yes,before2015,0
27,10-19y,0.5295190099246769,13000.0,yes,before2015,0
72,30+y,0.6288688479239029,14000.0,yes,before2015,0
33,10-19y,0.3627367243358606,14000.0,yes,before2015,0
73,20-29y,0.4983669346821314,12000.0,yes,since2015,0
65,0-9y,0.4630504280385862,10000.0,yes,before2015,0
20,0-9y,0.5706375251315591,10000.0,yes,since2015,0
38,10-19y,0.2236735166965698,13000.0,no,before2015,1
27,10-19y,0.3880795939145466,11000.0,yes,before2015,0
38,10-19y,0.5394415105389736,13000.0,no,since2015,0
65,30+y,0.5482918097266921,9000.0,yes,since2015,0
64,20-29y,0.6362568375561625,14000.0,yes,before2015,0
30,10-19y,0.4437836280356294,15000.0,yes,since2015,0
41,20-29y,0.6735097524290821,12000.0,no,before2015,0
42,10-19y,0.5783885461834334,9000.0,no,since2015,0
71,30+y,0.7390510181007927,7000.0,yes,before2015,0
21,0-9y,0.3627705566964328,8000.0,no,before2015,1
32,10-19y,0.6451295780112309,14000.0,yes,before2015,1
63,20-29y,0.5048383516331792,11000.0,yes,before2015,0
19,0-9y,0.3636576200959945,16000.0,no,before2015,1
33,10-19y,0.4774916538581971,10000.0,yes,before2015,0
38,10-19y,0.3862602749859222,10000.0,yes,before2015,0
26,10-19y,0.2062040634457388,12000.0,yes,before2015,0
25,0-9y,0.5366050453280441,12000.0,yes,since2015,0
35,10-19y,0.3378251853625473,8000.0,yes,before2015,0
22,0-9y,0.1665624379563555,14000.0,yes,before2015,1
20,0-9y,0.454226741146135,11000.0,no,before2015,1
30,10-19y,0.7198993235950351,12000.0,yes,before2015,0
31,10-19y,0.530205499379887,15000.0,yes,before2015,0
53,20-29y,0.5946924555510383,12000.0,yes,since2015,0
32,10-19y,0.4318816696292355,15000.0,yes,before2015,1
34,0-9y,0.6126661552063589,6000.0,yes,before2015,0
37,10-19y,0.7251226768154257,17000.0,yes,since2015,0
29,10-19y,0.3156366369853307,14000.0,yes,before2015,1
41,20-29y,0.7248113365935204,8000.0,no,since2015,0
34,10-19y,0.4685045607790929,14000.0,yes,before2015,0
20,0-9y,0.4337899755378196,18000.0,no,before2015,1
16,0-9y,0.5253518870692256,9000.0,yes,before2015,1
66,0-9y,0.4053479630908377,8000.0,no,since2015,0
39,10-19y,0.5381443097678484,12000.0,no,before2015,1
60,10-19y,0.5089660159502207,14000.0,yes,before2015,0
26,10-19y,0.5744922938547515,10000.0,yes,before2015,0
32,10-19y,0.5297430054333819,6000.0,yes,before2015,1
65,30+y,0.6322336535055987,12000.0,no,before2015,0
25,0-9y,0.4573907349419177,12000.0,yes,before2015,1
51,20-29y,0.8564629599734954,12000.0,yes,since2015,0
53,20-29y,0.4850543628205748,14000.0,no,since2015,1
35,0-9y,0.3960967930795871,8000.0,no,before2015,0
72,30+y,0.7093633038278796,11000.0,no,since2015,0
30,0-9y,0.5303731375700654,9000.0,yes,before2015,1
41,0-9y,0.6018479682838411,11000.0,yes,before2015,0
37,10-19y,0.574656447660975,14000.0,yes,before2015,0
72,20-29y,0.442915867586197,9000.0,no,since2015,0
69,30+y,0.4969585048381865,9000.0,yes,since2015,0
30,10-19y,0.3706813762670471,17000.0,no,before2015,1
32,10-19y,0.5897793467930541,18000.0,yes,before2015,1
35,0-9y,0.4003174824567489,17000.0,no,since2015,1
43,20-29y,0.6709047276352923,10000.0,yes,before2015,0
39,10-19y,0.428984582077122,8000.0,yes,since2015,0
67,30+y,0.8013400682716301,6000.0,yes,since2015,0
63,20-29y,0.420639455981065,13000.0,yes,before2015,0
50,0-9y,0.6232265163604744,6000.0,yes,since2015,0
68,0-9y,0.5573745044426411,7000.0,yes,before2015,0
70,30+y,0.565015422135134,14000.0,yes,before2015,0
47,20-29y,0.4176167529380851,9000.0,no,since2015,0
37,10-19y,0.4921862369471247,13000.0,yes,before2015,0
31,10-19y,0.6368502910717724,14000.0,yes,since2015,0
33,0-9y,0.5799346731224745,16000.0,yes,before2015,1
41,0-9y,0.4546701145878793,13000.0,yes,before2015,0
37,10-19y,0.4027926355634799,15000.0,yes,before2015,0
65,0-9y,0.5979218315246748,13000.0,yes,before2015,0
63,10-19y,0.2776754527322686,9000.0,no,before2015,0
35,0-9y,0.5715238084155025,9000.0,yes,before2015,1
30,10-19y,0.4637815381476781,12000.0,yes,before2015,0
22,0-9y,0.4678772300850685,11000.0,yes,before2015,0
66,0-9y,0.6518330966057846,13000.0,yes,since2015,0
65,20-29y,0.6018523848575179,9000.0,yes,since2015,0
33,10-19y,0.6652700956908707,10000.0,yes,before2015,0
34,10-19y,0.6063519327200592,14000.0,no,since2015,0
58,20-29y,0.3921281906969913,15000.0,yes,since2015,0
27,10-19y,0.4606261840596258,10000.0,yes,before2015,0
24,0-9y,0.3464732914298389,16000.0,no,since2015,0
28,10-19y,0.2816672602836219,8000.0,no,since2015,0
17,0-9y,0.3877043998415413,10000.0,yes,before2015,0
43,20-29y,0.6870748566737084,11000.0,yes,since2015,0
61,0-9y,0.5600816526587659,16000.0,yes,before2015,1
31,10-19y,0.518642532025159,8000.0,yes,since2015,0
30,10-19y,0.3433929329199842,13000.0,yes,since2015,0
37,0-9y,0.6706471592156179,15000.0,yes,since2015,0
24,0-9y,0.3532271463894319,12000.0,yes,before2015,0
35,0-9y,0.4819127059705207,10000.0,no,since2015,1
64,0-9y,0.6819611420152124,7000.0,yes,since2015,0
33,10-19y,0.4371078057546074,12000.0,no,before2015,1
46,10-19y,0.3140534394892877,10000.0,no,before2015,0
50,20-29y,0.3888188750585545,10000.0,no,before2015,0
19,0-9y,0.4658807306555893,14000.0,no,before2015,0
58,20-29y,0.4983949335821834,13000.0,yes,before2015,0
68,10-19y,0.4995787600353776,7000.0,no,before2015,0
18,0-9y,0.5122124171290788,11000.0,yes,before2015,1
59,10-19y,0.6157910390587044,20000.0,yes,since2015,0
27,10-19y,0.3984060504754135,11000.0,no,before2015,1
28,10-19y,0.3046613986667242,7000.0,no,before2015,1
63,20-29y,0.729851637656742,14000.0,yes,since2015,0
57,20-29y,0.3992512120483985,9000.0,yes,before2015,0
21,0-9y,0.2771950785800681,16000.0,no,since2015,1
31,0-9y,0.4141252031377662,18000.0,yes,before2015,1
43,20-29y,0.4754848367664985,9000.0,yes,since2015,0
51,0-9y,0.5641387945355132,11000.0,yes,before2015,0
42,20-29y,0.4913185605656244,11000.0,no,since2015,0
18,0-9y,0.3543730628022394,9000.0,yes,before2015,1
66,30+y,0.5325877547051209,10000.0,yes,before2015,0
70,0-9y,0.6386945926958373,12000.0,yes,before2015,1
24,0-9y,0.4965500328738285,11000.0,no,before2015,1
56,20-29y,0.6430108382225219,10000.0,yes,since2015,0
27,10-19y,0.4890164051337181,12000.0,yes,before2015,0
35,10-19y,0.5416548065025522,13000.0,yes,since2015,0
65,0-9y,0.4643846739427252,11000.0,no,before2015,1
74,30+y,0.6189987105355627,10000.0,yes,since2015,0
26,10-19y,0.4118152950314071,11000.0,yes,before2015,1
61,0-9y,0.4847038948077335,10000.0,yes,before2015,1
67,30+y,0.6056489554250117,10000.0,yes,since2015,0
28,10-19y,0.7661048777029625,12000.0,no,since2015,0
57,20-29y,0.5424831086952988,13000.0,no,since2015,0
27,0-9y,0.20843385185415,17000.0,yes,before2015,1
39,0-9y,0.3589323014822048,9000.0,no,before2015,1
29,10-19y,0.5648598691189141,7000.0,yes,since2015,0
74,30+y,0.4698129526772792,6000.0,yes,since2015,0
22,0-9y,0.2992029176474962,14000.0,yes,before2015,0
54,20-29y,0.5146299021154805,15000.0,yes,before2015,0
30,0-9y,0.3004827485746554,12000.0,yes,before2015,0
25,0-9y,0.2755826804934645,14000.0,no,before2015,1
58,10-19y,0.6408988315327818,12000.0,yes,before2015,0
27,10-19y,0.4191538153599215,11000.0,no,before2015,0
47,20-29y,0.6229471964433024,9000.0,yes,since2015,0
39,10-19y,0.6721116714802283,9000.0,yes,since2015,0
74,30+y,0.4988538572884064,13000.0,yes,since2015,0
43,0-9y,0.3360557592308053,10000.0,no,before2015,1
66,10-19y,0.6178082000306055,12000.0,yes,since2015,0
21,0-9y,0.2884319488347714,11000.0,yes,before2015,0
31,10-19y,0.393470768101357,16000.0,no,before2015,1
53,20-29y,0.6734220340248892,12000.0,yes,since2015,0
55,10-19y,0.6500573312859141,8000.0,yes,before2015,0
34,10-19y,0.3433187489932688,12000.0,yes,since2015,0
24,0-9y,0.2892278051746093,9000.0,no,before2015,1
37,10-19y,0.4693145545863751,10000.0,no,before2015,1
48,0-9y,0.3515298258250294,13000.0,no,before2015,0
43,20-29y,0.5559890754273217,19000.0,yes,since2015,0
33,10-19y,0.3028088269593427,14000.0,yes,before2015,0
59,0-9y,0.6206110726170054,10000.0,yes,since2015,1
51,0-9y,0.4831898262379074,12000.0,yes,before2015,0
55,10-19y,0.588240239675542,16000.0,no,since2015,0
28,0-9y,0.6040525730806547,11000.0,yes,since2015,0
67,30+y,0.6488774970733033,10000.0,yes,before2015,0
18,0-9y,0.2408585357293881,13000.0,no,before2015,1
59,20-29y,0.5651553579174025,13000.0,yes,before2015,0
62,20-29y,0.5458549671901977,11000.0,yes,before2015,0
55,0-9y,0.6885778870930612,11000.0,yes,since2015,0
74,30+y,0.6525524182204648,14000.0,yes,since2015,0
46,20-29y,0.7158624172055517,13000.0,yes,since2015,0
74,30+y,0.7573618236272646,11000.0,yes,before2015,0
39,10-19y,0.5837297799840039,13000.0,yes,since2015,0
64,20-29y,0.6306307935993771,16000.0,yes,before2015,0
66,10-19y,0.5031840274119616,8000.0,yes,since2015,0
33,10-19y,0.565602010256281,16000.0,no,before2015,0
35,0-9y,0.5114051425042117,9000.0,yes,since2015,0
18,0-9y,0.6309928831750566,11000.0,yes,since2015,0
24,0-9y,0.5193208260716933,14000.0,yes,before2015,1
16,0-9y,0.5703941633680296,14000.0,yes,before2015,1
35,10-19y,0.4979605061732534,11000.0,yes,before2015,0
69,30+y,0.4302488913418512,10000.0,yes,since2015,0
43,10-19y,0.5379109705719599,10000.0,yes,before2015,0
63,20-29y,0.4623855547471761,15000.0,yes,before2015,0
17,0-9y,0.383696830868923,13000.0,no,before2015,1
29,10-19y,0.3770168808472885,13000.0,no,since2015,0
27,10-19y,0.4162114507143063,12000.0,no,before2015,0
22,0-9y,0.2932795320869824,15000.0,yes,before2015,0
31,10-19y,0.4432003644752441,11000.0,yes,before2015,0
68,0-9y,0.6391883903930788,15000.0,yes,since2015,0
35,10-19y,0.5601753532231943,14000.0,yes,since2015,0
66,20-29y,0.6920398013919037,11000.0,yes,before2015,0
20,0-9y,0.419377648649498,10000.0,no,before2015,1
33,10-19y,0.6489500854684961,9000.0,yes,before2015,0
48,20-29y,0.7834688721543275,12000.0,yes,before2015,0
73,30+y,0.6891124172848563,12000.0,yes,since2015,0
24,0-9y,0.6226579790765938,16000.0,no,before2015,0
66,30+y,0.6245083258338776,12000.0,yes,since2015,0
16,0-9y,0.2865743914094195,11000.0,no,before2015,1
22,0-9y,0.3239704205767568,13000.0,yes,before2015,1
44,20-29y,0.6327268251967444,15000.0,yes,before2015,0
71,30+y,0.6161772975154499,10000.0,yes,since2015,0
70,0-9y,0.6723760407246755,17000.0,yes,before2015,1
30,10-19y,0.5808830580602365,12000.0,yes,before2015,0
69,20-29y,0.5816037415682471,14000.0,yes,before2015,1
21,0-9y,0.4464761359856351,10000.0,yes,before2015,0
38,10-19y,0.6369224099026874,10000.0,yes,since2015,0
68,30+y,0.5645300727892164,12000.0,yes,before2015,0
36,10-19y,0.4362221796429071,11000.0,yes,since2015,0
19,0-9y,0.3831887699575411,17000.0,no,before2015,1
44,10-19y,0.5360846880395218,11000.0,yes,before2015,0
38,0-9y,0.4270493417836966,8000.0,yes,since2015,0
25,0-9y,0.4816521872538263,18000.0,yes,before2015,0
74,10-19y,0.7128243408066132,11000.0,yes,before2015,1
24,0-9y,0.3364689593559845,12000.0,yes,since2015,0
62,20-29y,0.4563708821483924,8000.0,yes,before2015,0
37,10-19y,0.5448380735082949,13000.0,no,since2015,0
60,20-29y,0.6100105875736568,11000.0,no,since2015,0
37,10-19y,0.2300324127860236,14000.0,yes,before2015,0
30,0-9y,0.6687110075744085,11000.0,yes,since2015,0
42,10-19y,0.6358873955472639,8000.0,yes,before2015,0
51,20-29y,0.756751214146398,10000.0,yes,since2015,0
24,0-9y,0.4772877789787569,14000.0,no,before2015,1
28,10-19y,0.2956674592939673,14000.0,no,since2015,0
31,10-19y,0.4944237022374067,9000.0,yes,before2015,0
60,20-29y,0.6591537948789903,13000.0,yes,since2015,0
50,0-9y,0.5976223043983767,19000.0,yes,since2015,1
17,0-9y,0.451666058884765,12000.0,yes,since2015,0
67,20-29y,0.3030111934015117,10000.0,yes,before2015,0
34,0-9y,0.6266431041870515,14000.0,yes,since2015,0
16,0-9y,0.5253111108305094,8000.0,yes,before2015,1
65,20-29y,0.5155666970627903,11000.0,yes,before2015,0
70,30+y,0.7155713344900813,6000.0,yes,before2015,0
38,10-19y,0.4471073549724479,11000.0,yes,before2015,0
44,10-19y,0.6695456052299447,9000.0,yes,before2015,0
45,20-29y,0.5351397834821907,12000.0,yes,before2015,0
30,10-19y,0.4016314373783455,9000.0,no,before2015,1
58,20-29y,0.4901700630176185,12000.0,yes,since2015,0
28,10-19y,0.5958198695827401,12000.0,no,since2015,0
33,10-19y,0.405137060644103,9000.0,yes,before2015,0
55,10-19y,0.5766424612518486,13000.0,yes,since2015,0
25,0-9y,0.3584014140447628,16000.0,no,before2015,1
48,20-29y,0.4538238305384827,12000.0,yes,before2015,0
29,0-9y,0.4895004040886845,15000.0,yes,since2015,0
45,20-29y,0.5783736526432853,10000.0,yes,before2015,0
25,0-9y,0.4344338449489727,11000.0,no,before2015,1
17,0-9y,0.5279117971505423,12000.0,yes,before2015,0
67,0-9y,0.560541352496778,3000.0,yes,before2015,1
60,10-19y,0.5963209220816913,12000.0,yes,before2015,0
20,0-9y,0.3873153451347576,11000.0,no,before2015,1
36,10-19y,0.4698074742971208,13000.0,no,since2015,1
21,0-9y,0.4676023520407617,12000.0,no,before2015,1
58,20-29y,0.4317491297289276,16000.0,yes,since2015,0
28,0-9y,0.3930785440575526,8000.0,yes,before2015,0
31,10-19y,0.445850120200294,14000.0,yes,before2015,1
36,10-19y,0.3857872483402234,10000.0,yes,before2015,0
53,10-19y,0.3778730013580099,12000.0,no,before2015,1
29,10-19y,0.250983078410022,13000.0,yes,before2015,0
69,30+y,0.6527405676306117,9000.0,yes,since2015,0
27,0-9y,0.4171474102529754,8000.0,no,before2015,1
32,0-9y,0.4520812831975518,6000.0,yes,before2015,0
31,10-19y,0.6300065973683402,13000.0,yes,before2015,0
18,0-9y,0.4881198548918551,12000.0,no,before2015,1
74,10-19y,0.4654205894960517,13000.0,yes,before2015,1
29,10-19y,0.5067738717891079,16000.0,yes,before2015,0
70,0-9y,0.5950136586473453,10000.0,yes,before2015,0
27,10-19y,0.3926812226186767,8000.0,yes,before2015,1
29,10-19y,0.5333875493537407,15000.0,yes,before2015,0
19,0-9y,0.4554049639762782,13000.0,yes,before2015,1
54,20-29y,0.4462008751123418,11000.0,yes,before2015,0
71,0-9y,0.5166673129274945,14000.0,yes,before2015,1
60,20-29y,0.5947339120751762,11000.0,yes,since2015,0
32,0-9y,0.2471184275923549,15000.0,no,before2015,1
23,0-9y,0.3749356861592066,12000.0,no,before2015,1
63,0-9y,0.7012597772312479,5000.0,yes,since2015,0
27,10-19y,0.5927026164666293,11000.0,yes,since2015,0
41,20-29y,0.2988735861355635,11000.0,yes,before2015,0
40,20-29y,0.473999983920113,9000.0,yes,before2015,1
26,0-9y,0.5851967535022294,8000.0,no,before2015,0
51,20-29y,0.6373835703783101,13000.0,yes,since2015,0
49,20-29y,0.6941801207168878,12000.0,yes,since2015,0
26,10-19y,0.4584271899596414,17000.0,no,since2015,1
25,0-9y,0.2933097901859789,8000.0,no,before2015,1
62,20-29y,0.4869412364076045,12000.0,yes,before2015,0
68,0-9y,0.5854859057934497,12000.0,no,before2015,1
21,0-9y,0.4762313488935269,17000.0,yes,before2015,1
23,0-9y,0.3632019260006953,16000.0,no,since2015,1
72,10-19y,0.5923712484738105,10000.0,yes,before2015,0
17,0-9y,0.4031125996087703,7000.0,no,before2015,1
47,20-29y,0.6557539885646227,12000.0,yes,before2015,0
36,10-19y,0.5564465612117491,9000.0,yes,before2015,0
63,10-19y,0.5646160302496541,14000.0,yes,since2015,0
58,20-29y,0.4345567667763654,12000.0,yes,before2015,0
32,10-19y,0.3548328860069311,9000.0,yes,before2015,0
65,30+y,0.4827366070309057,11000.0,yes,before2015,0
38,10-19y,0.5735528833585384,11000.0,yes,since2015,0
60,20-29y,0.4463351888977299,8000.0,yes,before2015,1
45,0-9y,0.4553108506467289,5000.0,yes,since2015,0
67,20-29y,0.4202318593644112,11000.0,yes,before2015,0
70,30+y,0.4909724942222815,10000.0,yes,before2015,0
54,20-29y,0.4461930791702037,11000.0,yes,before2015,0
39,10-19y,0.4296243313540997,11000.0,yes,before2015,0
60,20-29y,0.5445719745347386,8000.0,yes,since2015,0
38,10-19y,0.4954896401934541,7000.0,no,before2015,1
39,10-19y,0.3898977902841324,14000.0,no,before2015,1
17,0-9y,0.5379441036112622,17000.0,no,before2015,1
58,20-29y,0.6516496600100005,14000.0,yes,before2015,0
23,0-9y,0.5995107478403817,11000.0,yes,before2015,0
25,0-9y,0.508437363490692,9000.0,yes,before2015,0
30,10-19y,0.4909957303035646,14000.0,yes,since2015,1
58,10-19y,0.6911864135719332,9000.0,yes,since2015,0
23,0-9y,0.371964912767888,14000.0,no,before2015,1
42,10-19y,0.5979053031002317,12000.0,no,before2015,1
39,10-19y,0.2537695780346572,15000.0,no,before2015,1
24,0-9y,0.5443925884826565,12000.0,no,before2015,1
36,10-19y,0.5884675392032952,13000.0,no,before2015,1
55,20-29y,0.6984773297169328,15000.0,yes,before2015,0
25,0-9y,0.5903723317210914,6000.0,yes,before2015,0
66,0-9y,0.5541510770211692,12000.0,yes,since2015,0
30,10-19y,0.4494195374335477,15000.0,yes,before2015,1
68,30+y,0.455399660620943,10000.0,yes,since2015,0
32,10-19y,0.4308870003600701,13000.0,no,since2015,1
64,20-29y,0.6442098118504562,9000.0,yes,before2015,0
70,30+y,0.7976873586272651,9000.0,yes,since2015,0
63,20-29y,0.615117089773629,9000.0,yes,before2015,0
43,10-19y,0.6572904169685266,10000.0,yes,since2015,0
33,0-9y,0.4303346446522289,11000.0,yes,before2015,0
62,20-29y,0.7828086436792089,8000.0,yes,since2015,0
55,0-9y,0.2911508701209556,11000.0,yes,before2015,1
63,10-19y,0.7832878607386976,10000.0,yes,before2015,0
18,0-9y,0.2837731929948115,16000.0,yes,before2015,0
55,10-19y,0.5309567255397415,15000.0,no,before2015,0
24,0-9y,0.2996650224835762,13000.0,no,before2015,1
27,10-19y,0.5494459382415584,14000.0,no,before2015,1
29,10-19y,0.539533013674284,11000.0,yes,before2015,0
54,10-19y,0.3853517361901707,14000.0,no,since2015,0
25,0-9y,0.3660278989452595,13000.0,no,before2015,1
54,0-9y,0.5559326927404381,8000.0,yes,before2015,1
34,10-19y,0.5841954045163829,15000.0,yes,before2015,0
37,10-19y,0.6148706083882529,8000.0,yes,since2015,0
38,10-19y,0.3505254148618004,16000.0,no,before2015,1
55,20-29y,0.643774905711156,14000.0,yes,since2015,0
56,10-19y,0.4619447260307458,7000.0,yes,before2015,1
44,20-29y,0.7161298671692884,10000.0,no,before2015,1
58,20-29y,0.5720686898452775,15000.0,no,before2015,0
60,20-29y,0.4353109432968604,9000.0,yes,before2015,0
26,10-19y,0.5554123081055184,13000.0,no,before2015,1
45,20-29y,0.5369598510872825,14000.0,no,since2015,0
37,10-19y,0.4859030683167008,14000.0,yes,before2015,0
39,10-19y,0.4245410220847362,11000.0,yes,before2015,0
73,30+y,0.4788215913128315,14000.0,yes,before2015,0
60,10-19y,0.6710704950139322,6000.0,yes,since2015,0
50,10-19y,0.5187253040090152,8000.0,yes,since2015,0
28,0-9y,0.5532095143612934,11000.0,no,before2015,1
65,0-9y,0.768231230762985,11000.0,yes,since2015,0
21,0-9y,0.4478875309155912,8000.0,no,since2015,1
21,0-9y,0.364249626269686,12000.0,no,before2015,1
40,0-9y,0.590549784536155,13000.0,yes,before2015,0
37,0-9y,0.6841915403793802,14000.0,no,before2015,0
73,30+y,0.5157093846916319,11000.0,yes,since2015,0
50,0-9y,0.6382596124731353,10000.0,no,before2015,1
68,30+y,0.6740414294106584,7000.0,yes,since2015,0
35,10-19y,0.5037056612882583,15000.0,no,before2015,1
26,10-19y,0.4808607229796859,8000.0,yes,before2015,0
42,20-29y,0.8447693992802177,17000.0,yes,before2015,0
21,0-9y,0.326073298912384,12000.0,yes,before2015,1
30,0-9y,0.6874077602000476,9000.0,yes,before2015,0
35,0-9y,0.3036760657982809,6000.0,yes,before2015,1
65,30+y,0.6384093615076926,11000.0,yes,before2015,0
64,20-29y,0.3389234505866029,12000.0,yes,before2015,1
33,10-19y,0.6073963264420993,13000.0,yes,before2015,1
24,0-9y,0.3843188544077816,15000.0,yes,before2015,1
35,10-19y,0.3253458331492491,17000.0,no,before2015,1
59,20-29y,0.7397365430996375,9000.0,no,before2015,0
52,20-29y,0.4213727899199364,9000.0,yes,before2015,0
17,0-9y,0.4347263584753228,11000.0,yes,before2015,0
29,10-19y,0.4095635873512519,13000.0,no,before2015,0
65,10-19y,0.6649445937643444,14000.0,yes,before2015,0
29,10-19y,0.4217761160854687,11000.0,yes,before2015,0
33,10-19y,0.4363575583678381,17000.0,yes,since2015,0
70,30+y,0.5454170837148882,8000.0,yes,since2015,0
55,20-29y,0.4725505586147925,13000.0,no,before2015,0
25,0-9y,0.4109658882409655,9000.0,no,before2015,1
32,10-19y,0.5362321051953783,13000.0,yes,before2015,0
47,20-29y,0.6048092117828341,13000.0,yes,before2015,0
21,0-9y,0.3829703656842234,14000.0,yes,since2015,0
59,20-29y,0.610668072605521,8000.0,yes,before2015,0
69,30+y,0.6077604581227761,11000.0,yes,before2015,0
35,10-19y,0.5501791491994638,9000.0,yes,before2015,0
20,0-9y,0.4367822925882561,15000.0,yes,before2015,1
72,20-29y,0.7226741315484707,7000.0,yes,before2015,0
61,20-29y,0.4050369649662168,11000.0,yes,since2015,1
51,10-19y,0.5546780709314852,10000.0,no,before2015,0
32,10-19y,0.4848989798873584,11000.0,no,before2015,1
43,10-19y,0.6677167788370204,12000.0,yes,since2015,0
72,10-19y,0.5978279623546928,8000.0,yes,since2015,0
18,0-9y,0.4099796451032053,13000.0,no,before2015,1
